Subject	Trial	Wlist	Clist	Congruency	RT	Accuracy
11	1	yellow	green	inc	389.521061816974	1
11	2	red	red	con	481.427025791404	1
11	3	red	red	con	441.370940596984	1
11	4	blue	blue	con	620.245864230198	1
11	5	yellow	yellow	con	336.465057993985	1
11	6	green	yellow	inc	474.801531406682	1
11	7	green	green	con	650.403169812251	1
11	8	yellow	yellow	con	532.556861870074	1
11	9	yellow	yellow	con	444.11510395411	1
11	10	red	green	inc	604.607903119193	1
11	11	yellow	yellow	con	416.936692229146	1
11	12	blue	yellow	inc	694.994846145311	0
11	13	blue	blue	con	689.684047076756	1
11	14	red	red	con	431.45476176031	1
11	15	green	green	con	418.508021554496	1
11	16	green	green	con	418.951885156398	1
11	17	red	yellow	inc	582.466920048384	1
11	18	red	red	con	515.69031209379	1
11	19	green	red	inc	566.631369752906	1
11	20	yellow	yellow	con	483.651405336762	1
11	21	blue	blue	con	449.388223445782	1
11	22	yellow	green	inc	591.681332729676	1
11	23	blue	blue	con	421.163293537755	1
11	24	blue	blue	con	741.627362611744	1
11	25	green	blue	inc	506.238481932404	0
11	26	red	red	con	277.782142513661	1
11	27	red	red	con	301.24648801406	0
11	28	yellow	yellow	con	582.302232002666	1
11	29	green	blue	inc	524.509025396053	1
11	30	red	red	con	588.0256268278	1
11	31	blue	blue	con	473.147763250669	1
11	32	blue	blue	con	612.672781597675	1
11	33	blue	yellow	inc	630.323849306097	0
11	34	blue	red	inc	557.711140542443	1
11	35	green	green	con	507.071589067003	1
11	36	yellow	yellow	con	584.522217736438	1
11	37	yellow	yellow	con	460.89776285189	1
11	38	red	blue	inc	741.304301275993	1
11	39	green	green	con	559.289148286826	1
11	40	blue	blue	con	698.061503259088	1
11	41	yellow	red	inc	671.574074707582	1
11	42	red	yellow	inc	627.933894484205	1
11	43	green	red	inc	505.395994412264	0
11	44	blue	yellow	inc	686.701803346425	0
11	45	blue	green	inc	608.323707433441	0
11	46	yellow	yellow	con	214.004540709141	1
11	47	yellow	yellow	con	604.193461557939	1
11	48	green	green	con	557.486667097072	1
11	49	blue	red	inc	537.668420607421	1
11	50	green	red	inc	570.568754302425	1
11	51	green	yellow	inc	424.662754082115	1
11	52	blue	red	inc	532.37453529408	1
11	53	yellow	green	inc	730.752356297733	1
11	54	blue	green	inc	382.761908778199	1
11	55	blue	yellow	inc	382.812511744373	0
11	56	blue	red	inc	543.373745644193	0
11	57	red	red	con	468.89503433483	1
11	58	green	yellow	inc	375.461786681533	1
11	59	yellow	blue	inc	625.904398726192	1
11	60	red	green	inc	489.746846225788	1
11	61	red	blue	inc	467.118436347769	0
11	62	red	green	inc	557.197843276056	1
11	63	red	blue	inc	561.207490106932	1
11	64	blue	blue	con	519.245594719487	1
11	65	blue	green	inc	305.219694740837	1
11	66	red	red	con	466.412479866267	1
11	67	yellow	red	inc	678.09598903771	1
11	68	yellow	blue	inc	548.064061778552	1
11	69	red	blue	inc	552.954765654158	0
11	70	green	red	inc	614.670439349975	1
11	71	blue	green	inc	513.229849018356	0
11	72	red	yellow	inc	686.556307407661	1
11	73	green	green	con	429.039287102881	1
11	74	green	yellow	inc	552.34363534105	1
11	75	green	green	con	421.632074984283	1
11	76	yellow	yellow	con	454.496863451857	1
11	77	red	green	inc	553.703524182483	1
11	78	blue	blue	con	420.38853036013	1
11	79	green	green	con	462.376651054601	1
11	80	yellow	blue	inc	418.075620602713	1
11	81	yellow	green	inc	583.149962144054	1
11	82	yellow	blue	inc	472.653662942423	1
11	83	green	green	con	646.296139806902	1
11	84	green	green	con	468.148434985068	1
11	85	yellow	red	inc	665.317884081469	0
11	86	yellow	yellow	con	334.788338343405	1
11	87	blue	blue	con	559.449400493356	1
11	88	green	blue	inc	524.792565104857	1
11	89	red	yellow	inc	598.798627025351	1
11	90	red	red	con	486.015875015254	1
11	91	blue	blue	con	664.164261271651	1
11	92	red	red	con	500.85135857173	1
11	93	green	green	con	491.317376973141	1
11	94	green	blue	inc	587.416651394157	1
11	95	yellow	red	inc	507.668341828338	1
11	96	red	red	con	538.511845592494	1
