Subject	Trial	Wlist	Clist	Congruency	RT	Accuracy
7	1	green	red	inc	383.575739918064	1
7	2	yellow	green	inc	622.017009775628	0
7	3	green	green	con	335.593366271817	1
7	4	red	green	inc	448.028935330582	1
7	5	green	yellow	inc	619.538421090416	1
7	6	red	red	con	398.722944960535	1
7	7	red	red	con	321.361595865068	1
7	8	yellow	yellow	con	503.09967278528	1
7	9	red	red	con	544.85317988419	1
7	10	red	blue	inc	550.483443512867	0
7	11	green	yellow	inc	662.95822460066	1
7	12	blue	yellow	inc	450.459940552931	1
7	13	red	red	con	564.206271146021	1
7	14	yellow	yellow	con	623.675821421996	1
7	15	green	green	con	478.362951066659	1
7	16	red	yellow	inc	620.128488956258	0
7	17	blue	red	inc	582.827482353908	1
7	18	red	yellow	inc	481.336079834066	1
7	19	blue	red	inc	524.957116766168	1
7	20	green	green	con	707.614178668193	1
7	21	yellow	yellow	con	513.920232866271	1
7	22	green	green	con	570.346663905941	1
7	23	yellow	red	inc	623.941623335365	1
7	24	red	blue	inc	588.795431834611	0
7	25	green	yellow	inc	593.247901212404	1
7	26	red	green	inc	481.448198802111	1
7	27	blue	blue	con	343.8639605033	1
7	28	yellow	yellow	con	558.961516485813	1
7	29	red	green	inc	602.705894783109	1
7	30	yellow	yellow	con	495.977036904949	1
7	31	blue	blue	con	635.7090325923	1
7	32	yellow	blue	inc	439.046542908308	1
7	33	blue	green	inc	386.713749204253	1
7	34	yellow	red	inc	614.078126431091	1
7	35	blue	blue	con	579.548715197531	1
7	36	green	green	con	553.45622926937	1
7	37	blue	blue	con	568.449211139496	1
7	38	red	red	con	516.734976880739	1
7	39	red	yellow	inc	522.292089534808	1
7	40	yellow	blue	inc	483.359001078736	0
7	41	blue	blue	con	356.810237080298	1
7	42	red	red	con	417.959995400283	1
7	43	yellow	yellow	con	541.987433031621	1
7	44	blue	red	inc	579.24892285987	1
7	45	blue	blue	con	459.317833196799	1
7	46	yellow	green	inc	465.964670206132	1
7	47	yellow	red	inc	405.53606560733	0
7	48	yellow	yellow	con	364.198970268608	1
7	49	green	green	con	718.237808362042	1
7	50	blue	blue	con	551.022177397902	1
7	51	green	blue	inc	682.853230934908	1
7	52	yellow	yellow	con	581.818719662012	1
7	53	blue	blue	con	543.401811278868	1
7	54	yellow	yellow	con	415.778232742719	1
7	55	green	blue	inc	452.442130023653	1
7	56	red	blue	inc	489.698578933343	0
7	57	red	blue	inc	577.594875538815	0
7	58	blue	blue	con	519.120615535446	1
7	59	yellow	green	inc	426.119339776705	1
7	60	green	green	con	768.723186770005	0
7	61	blue	yellow	inc	530.348458025586	1
7	62	yellow	yellow	con	476.043595509227	1
7	63	green	blue	inc	669.597724395784	1
7	64	yellow	green	inc	460.541211583519	1
7	65	blue	green	inc	388.979222383338	1
7	66	yellow	yellow	con	449.210572595832	1
7	67	red	red	con	459.284689484223	0
7	68	green	green	con	560.505632996051	1
7	69	red	red	con	409.185202644506	1
7	70	blue	blue	con	354.015598872731	1
7	71	yellow	blue	inc	431.326576971416	1
7	72	red	red	con	469.697721324421	1
7	73	blue	blue	con	441.818461868017	1
7	74	yellow	blue	inc	482.864546040711	1
7	75	blue	blue	con	451.23603697859	1
7	76	yellow	yellow	con	609.776206611068	1
7	77	green	green	con	484.020855884231	1
7	78	blue	yellow	inc	422.849379272862	0
7	79	red	red	con	411.17882607243	1
7	80	green	red	inc	607.949290362034	0
7	81	red	green	inc	666.072028754689	1
7	82	green	green	con	358.249770391203	1
7	83	green	green	con	527.692488833859	1
7	84	green	green	con	601.944797392024	1
7	85	blue	green	inc	452.955441144485	1
7	86	blue	green	inc	571.003929819854	1
7	87	green	red	inc	608.470942526744	1
7	88	blue	red	inc	673.10867658795	1
7	89	green	yellow	inc	540.408522367444	0
7	90	blue	yellow	inc	597.433287467372	1
7	91	yellow	red	inc	618.924455836791	0
7	92	red	red	con	631.607815892743	1
7	93	green	blue	inc	588.69140885403	0
7	94	green	red	inc	500.672605145783	0
7	95	red	red	con	481.681023230403	1
7	96	red	yellow	inc	485.042483557118	0
